uri,type,title,description,spatial
https://id.erfgoed.net/erfgoedobjecten/58681,Erfgoedobject,Appartementen," Leopoldlaan nrs. 25-27. Rode bakstenen appartementen van drie bouwlagen met een voortuintje, één appartement per verdieping. Nr. 25 gebouwd in 1929 (architect onleesbaar), nr. 27 gebouwd in 1927 n.o.v. architect G. Peters (Knokke).  Art-decogetinte afwerking, cf. gebruik van erkers, afwerking lijstgevel. Nr. 25 met fraai bewaard houtwerk in de muuropeningen. GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Kn",Leopoldlaan 25-27 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58682,Erfgoedobject,Burgerhuis in eclectische stijl,"     Leopoldlaan nrs. 30-32. Belle époqueburgerwoning in eclectische  stijl: meerkleurige, geglazuurde baksteen, erker, puntgevel met  overkragende daklijst boven brede venstertravee. Gelijkvloers met moderne  etalage.   ",Leopoldlaan 30 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58683,Erfgoedobject,Twee burgerhuizen 't Onzent en The Butter Cup," Leopoldlaan nrs. 49-51. Twee art-decogetinte burgerhuizen van drie bouwlagen met ommuurd voortuintje, z.g. ""'t Onzent"" (nr. 49) en ""The Butter Cup"" (nr. 51), gebouwd in 1929 n.o.v. architect G. Bleus. Bakstenen gevels met gecementeerde details, bewaard houtwerk. GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Knokke Bouwaanvragen, 1929, nr. 1525.",Leopoldlaan 49-51 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58684,Erfgoedobject,Appartementsgebouw,"     Leopoldlaan nr. 53. Art-decogetint appartementsgebouw van vier  bouwlagen; bakstenen lijstgevel met bow-window op de hoge bel-etage, hoge  trap naar voordeur.   ",Leopoldlaan 53 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58685,Erfgoedobject,Appartementsgebouw Joli Nid," Nr. 73-75. ""Joli Nid"", breed appartementsgebouw gebouwd in 1936 n.o.v. architect G. Peters (Knokke), getypeerd door zonneluifel, gevelbrede halfronde balkons en ronde erkers. Het zadeldak is niet uitgevoerd (nu plat dak).  Bakstenen parement, deels bewaard houtwerk. GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Knokke Bouwaanvragen, 1936, nr. 3148.",Leopoldlaan 73-75 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58686,Erfgoedobject,Twee appartementsgebouwen Jackie en Francine,"     Leopoldlaan nrs. 79-98. Twee gelijkaardige appartementsgebouwen van  drie bouwlagen en twee traveeën, z.g. ""Jackie"" en ""Francine"".  Art-decogetinte vormgeving, cf. erkers, hoekbalkons, siermetselwerk bij  nr. 98, typische vormgeving van de vensters. Bakstenen gevels met  gecementeerde details aan erkers en muuropeningen, nr. 98 nu  geschilderd.   ","Leopoldlaan 79, 98 (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58697,Erfgoedobject,Esemble van twee villa's," Lippenslaan nr. 99-101. Ensemble van twee dezelfde villa's in spiegelbeeld, gebouwd in 1892 voor Camille Platteel, onderwijzer uit Etterbeek. Sobere, gecementeerde lijstgevels, nr. 99 met bewaarde houten kroonlijst op klossen.  Kenmerkende, ver vooruitgebouwde bel-etage met korf- en rondboogmuuropeningen, daarboven terras met mooi uitgewerkte leuning; souterrain te bereiken via voortuintje. LANN",Lippenslaan 99-101 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58698,Erfgoedobject,Appartementsgebouwen,"    Lippenslaan nr. 102-104. Classicerende, brede appartementsgebouwen  van drie bouwlagen, gebouwd in 1925-1926 n.o.v. architect J. Heens ?  (moeilijk leesbaar op de bouwplannen). Gevels met witte geglazuurde  baksteen, gecementeerde erkers en balkons. Nr. 102 lijstgevel met houten  kroonlijst op modillons, nr. 104 met afgeronde lijstgevel.  GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Knokke Bouwaanvrage",Lippenslaan 102-104 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58699,Erfgoedobject,Burgerhuis,Art-nouveauburgerwoning gebouwd kort na de Eerste Wereldoorlog.,Lippenslaan 110 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58700,Erfgoedobject,Burgerhuis,"     Lippenslaan nr. 112. Burgerwoning van kort na de Eerste  Wereldoorlog. Gevelparement van geglazuurde baksteen, gecementeerde  halfronde erker op bel-etage, neoclassicistische ornamenten in  cementering. Begane grond verbouwd.   ",Lippenslaan 112 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58701,Erfgoedobject,Appartementsgebouw," Lippenslaan nr. 120. Appartementsgebouw van drie en een halve bouwlaag met uitgesproken art-decovormgeving: cementering met geometrische patronen, doorlopende erker, indianenmasker in geveltop. Nr. 118 in dezelfde stijl, maar veel soberder.",Lippenslaan 120 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58687,Erfgoedobject,Noordzeehotel," Lippenslaan nr. 14. Voormalig ""Noordzeehotel"", opgetrokken in 1923 naar een ontwerp van de architect Huib Hoste (Brugge), in opdracht van de toen pas opgerichte S.V. ""De Noordzee"", die de bedoeling had het ""eerste Vlaamsche tehuis voor badgasten"" op te richten. Bakstenen gebouw met betonnen skelet, vijf bouwlagen onder plat dak. Getypeerd door geometrische opbouw van het parement, waarbij de hor",Lippenslaan 14 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58703,Erfgoedobject,Modernistisch appartementsgebouw," Lippenslaan nr. 179. Modernistische appartementsgebouw met uitgesproken vormgeving van de gecementeerde gevel: breed, verticaliserend centraal traplicht, horizontale vensterregisters op tweede bouwlaag, afgerond gedeelte aan overluifelde hoekbalkons op bovenverdieping. Verbouwde begane grond.  Ontwerp van architect Steylaers (moeilijk leesbaar op bouwaanvraag) van 1929. GEMEENTELIJK ARCHIEF KNOK",Lippenslaan 177 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58704,Erfgoedobject,Appartementsgebouw,     Lippenslaan nrs. 188-194. Appartementsgebouw van 1929 van vijf  brede traveeën en drie bouwlagen met modernistische vormgeving:  witgeschilderde strak gecementeerde gevel met gevelbrede balkons en  luifels.   ,Lippenslaan 188-194 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58705,Erfgoedobject,Appartementsgebouw," Lippenslaan nr. 213. Art-decogetint appartementsgebouw met opvallende combinatie van erker, loggia en balkon op de ver vooruit gebouwde verdiepingen.",Lippenslaan 213 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58706,Erfgoedobject,Appartementsgebouw,"     Lippenslaan nrs. 215-217. Appartementsgebouw van vier bouwlagen met  op begane grond winkels. Sobere art-decovormgeving van de rode bakstenen  gevel, gekenmerkt door gevelbrede witgeschilderde gecementeerde balkons,  in combinatie met horizontaliserende vensterregisters. Deels bewaarde  invulling van de rechthoekige muuropeningen met bovenlichten in  glas-in-lood en horizontale indeling.   ",Lippenslaan 215-217 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58707,Erfgoedobject,Eclectisch burgerhuis,"Burgerwoning uit de belle époque met eclectische vormgeving: witte geglazuurde baksteen als parement, halfronde erker, rondbogig drielicht op bovenverdieping, arduinen waterlijsten met omgekrulde uiteinden.",Lippenslaan 222 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58688,Erfgoedobject,Appartementsgebouw,"     Lippenslaan nr. 23. Appartementsgebouw in eenvoudige baksteenstijl,  eerste kwart 20ste eeuw. Eerste postgebouw van Knokke in de Lippenslaan.  Vroeger met rond frontonnetje in het midden. Gebouw van 1893, in 1912 met  twee verdiepingen uitgebreid.   ",Lippenslaan 23 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58709,Erfgoedobject,Kleine appartementsgebouwen met winkels," Lippenslaan nrs. 265-267, 277. Kleinere appartementsgebouwen met winkels op begane grond van begin 20ste eeuw. Belle époquevormgeving: parement met witte geglazuurde baksteen, kleuren voor de details, verticaal geritmeerd door pilasters, gevels voorzien van fraaie balkons en houten erkers; nrs. 265 en 277 onder houten kroonlijsten op klossen. Nr. 267 thans afgebroken.","Lippenslaan 265-267, 277 (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58710,Erfgoedobject,Belle-époque-burgerhuizen,"     Lippenslaan nr. 287. Belle époqueburgerhuis met  neo-Vlaamse-renaissance-inslag. Getrapt zoldervenster, loggia op  bovenverdieping. Benedenverdieping verbouwd, PVC in muuropeningen. Nr. 297  in dezelfde stijl. Nr. 325 zelfde smalle opbouw als nr. 287, maar volledig  grijs geschilderd.   ","Lippenslaan 287, 297 (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58711,Erfgoedobject,Appartementsgebouw in Internationale Stijl," Lippenslaan nrs. 307-309. Appartementsgebouw in Internationale Stijl, gebouwd in 1928 (architect niet vermeld op bouwplan). Strakke, gecementeerde gevel met verticaal traplicht en horizontale vensterregisters. Winkels op begane grond. Thans afgebroken. GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Knokke Bouwaanvragen, 1928, nr. 1439.",Lippenslaan 307-309 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58712,Erfgoedobject,Belle époque appartementsgebouwen,"     Lippenslaan nrs. 308, 323, 351. Belle époqueappartementsgebouwen  van vier bouwlagen, één appartement per verdieping. Lijstgevels gekenmerkt  door balkons en erker (nr. 323). Bewaard houtwerk, begane grond verbouwd  (winkel).   ","Lippenslaan 308, 323, 351 (Knokke-Heist)"
https://id.erfgoed.net/erfgoedobjecten/58713,Erfgoedobject,Belle époque appartementsgebouw," Lippenslaan nrs. 314-316. Belle époqueappartementsgebouw, misschien voormalig hotel. Lijstgevel met geglazuurde baksteen, gekenmerkt door korfboogvensters met opkrullende waterlijst, houten erker en ijzeren balkons; uitgewerkt deurrisaliet met hoekpilasters. Verbouwde begane grond.",Lippenslaan 314-316 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58714,Erfgoedobject,Handels- en appartementsgebouw uit het interbellum,"     Lippenslaan nr. 327. Handels- en appartementsgebouw gebouwd in het  interbellum, met fraai uitgewerkte neoclassicistische gevel, voorzien van  rijke ornamentiek, cf. pilasters, meanders enz. Bewaard houtwerk.   ",Lippenslaan 327 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58715,Erfgoedobject,Handels- en appartementsgebouw," Lippenslaan nr. 343. Handels- en appartementsgebouw van ca. 1900, lijstgevel van geglazuurde baksteen met pilasters tussen traveeën en borstwering op dak.  Bewaard houtwerk, balkons vervangen, verbouwde begane grond.",Lippenslaan 343 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58689,Erfgoedobject,Grand Hôtel Prince Baudouin," Lippenslaan nrs. 35-37 A/ Boudewijnlaan. ""Grand Hôtel Prince Baudouin"", neoclassicistisch gebouw van vier bouwlagen met plat dak. In 1889 wordt het 19de-eeuws molenhuis van molenaar Van Damme langs de Zeeweg ingericht als hotel, met een extra verdieping en zadeldak. Het huis was een verzamelplaats voor kunstenaars, de ""Cercle des Artistes"". In 1900 versterking van de fundamenten en toevoeging va",Lippenslaan 35 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58716,Erfgoedobject,Belle époque burgerhuis,"     Lippenslaan nr. 383. Belle époquedubbelhuis met witgeschilderde  lijstgevel. Pilasters tussen traveeën, centrale deurtravee met gietijzeren  balkons. Bewaard houtwerk. Verbouwde begane grond.   ",Lippenslaan 383 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58717,Erfgoedobject,Belle époque burgerhuis," Lippenslaan nr. 387. Belle époqueburgerhuis met opvallende lijstgevel: meerkleurige geglazuurde baksteen, in mozaïekpatroon voor borstweringen en boogvelden van vensters; gevelbrede houten erker met verzorgd schrijnwerk op bel-etage is aangebracht na de Eerste Wereldoorlog.",Lippenslaan 387 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58690,Erfgoedobject,Modernistisch hoekpand,"     Lippenslaan nr. 46/ Boudewijnlaan. Modernistisch hoekpand van drie  bouwlagen met geel bakstenen parement onder plat dak. Dateert van midden  20ste eeuw, gekenmerkt door ronde doorlopende hoekerker en fraaie  originele winkelpui. Thans afgebroken.   ",Lippenslaan 46 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58691,Erfgoedobject,Villa in cottagestijl Petit Sint Michel,"Villa in cottagestijl gebouwd circa 1900, gelegen in tuin die uitgeeft op de Parmentierlaan.",Lippenslaan 53 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58692,Erfgoedobject,Café du Nord,"""Café du Nord"",  voormalig hotel voor kleermaker Sebastiaan Meysmans-Schepens, gebouwd in  1901.",Lippenslaan 62 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58693,Erfgoedobject,Winkelhuis," Lippenslaan nr. 70. Winkelhuis daterend van het begin van de 20ste eeuw. Gevel van geglazuurde baksteen met arduin voor kordons, onderdorpels en lekdrempels. Centraal op bel-etage een houten erker op arduinen console. Begane grond verbouwd.",Lippenslaan 70 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58694,Erfgoedobject,Ensemble van drie villa's,"    Lippenslaan nrs. 71-75. Ensemble van drie overgebleven villa's uit  de belle époque, gebouwd in 1898 (cf. jaartal in arduinen bekroning van  dakvenster van nr. 73). Neo-Vlaamse renaissancegevels, rode baksteen met  speklagen, in arduin bekroonde dakvensters. Benedenverdiepingen met open  terras zijn thans vervangen door handelszaken.  LANNOY D., Knokke-Heist. Terugblik, Maldegem, 1998, p. 207",Lippenslaan 71-75 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58695,Erfgoedobject,Twee neoclassicistische huizen," Lippenslaan nrs. 77-79. Twee neoclassicistische woningen met opvallende open loggia's op de verdiepingen, afgeboord met gietijzeren balkons. Gebouwd in 1903 in opdracht van Swolfs, nijveraars uit Antwerpen. LANNOY D., Knokke en de Belle Epoque, Maldegem, 1993, p. 57.",Lippenslaan 77-79 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58696,Erfgoedobject,Eclectisch burgerhuis,"     Lippenslaan nr. 88. Eclectisch burgerhuis van begin 20ste eeuw.  Smalle gele bakstenen gevel met rode ornamentiek, afgeronde erker op  bel-etage, houten kroonlijst op modillons. Licht getoogde muuropeningen,  houtwerk door PVC vervangen. Begane grond met moderne pui.   ",Lippenslaan 88 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58570,Erfgoedobject,Twee-onder-één-dakvilla,"     Lispannelaan nr. 3/ Sportlaan nr. 2. Grote twee-onder-één-dakvilla  uit de jaren 1930 n.o.v. A. Janssens (cf. hekpijler). Volledig in  cottagestijl: pseudo-vakwerk, hoge rode pannendaken met hoge schoorsteen  en dakkapellen, deels onbeschilderde baksteen.   ",Lispannenlaan 3 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58571,Erfgoedobject,"Twee-onder-één-dakvilla, Laetitia en Njambo"," Lispannelaan nrs. 4-6. Twee-onder-één-kapvilla, genaamd ""Laetitia"" en ""Njambo"", gebouwd in de jaren 1930 n.o.v. E. Goethals (Leuven). Art-decovormgeving: typische geveltoppen, blote baksteen met siermetselwerk. Geïncorporeerde garages in kelderverdieping.",Lispannenlaan 4-6 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58417,Erfgoedobject,Villa The Haddock,"""Haddock"", villa gebouwd in 1967-1968 als minimale vakantiewoning naar ontwerp van de Gentse interieurarchitect Jacques Kint (° 1923) in samenwerking met architect Leo De Vos (Brussel), opgetrokken door de bouwonderneming ""Bouwbeton"" (Meulebeke).",Lommergang 2 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58418,Erfgoedobject,Modernistische villa," Lommergang nr. 4. Modernistische villa van de jaren 1930, eenvoudige volumes onder platte daken. Gedeeltelijk veranderd: ijzeren borstwering rond dakterras is verdwenen, oorspronkelijke witte vlakken zijn nu grijs. SINT-LUKASARCHIEF BRUSSEL, Inventaris van het bouwkundig erfgoed in de villawijk Duinbergen te Knokke-Heist, deel III, in opdracht van WITAB, mei-juni 1996.",Lommergang 4 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58536,Erfgoedobject,Interbellumburgerhuizen in cottagestijl," Louis Parentstraat nrs. 10, nrs. 12-14/ De Kinkhoorn, nrs. 15-41 en nr. 16/ De Kinkhoorn. Interbellumburgerhuizen in cottagestijl, vermengd met art-deco-elementen (vnl. bij nr. 16). Twee rijen opgetrokken als ensemble; nr. 10 n.o.v. architect R. Neirynck van 1928; nrs. 12-14 loopt door op De Kinkhoorn, n.o.v. architect R. Neirynck (Heist) van 1927 en uitgevoerd door aannemers L. Debrock en R. Re",Louis Parentstraat 10-16 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58535,Erfgoedobject,Beeldbepalend modernistisch appartementsgebouw," Louis Parentstraat nr. 2/ Zeedijk. Beeldbepalend modernistisch appartementgebouw van zes bouwlagen n.o.v. architect R. Neirynck (Heist). Hoekerker torenvormig uitgewerkt, fraaie details, o.m. deurtravee met achterliggende trapkoker, dakrand met luifeltje. Schrijnwerk bewaard. Thans gesloopt voor nieuwbouw.",Louis Parentstraat 2 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58925,Erfgoedobject,Villa  Zeeëgel,"Woning ""Zeeëgel"" van 1964-1965 naar ontwerp van architect Jacques Dupuis (Quaregnon, 1914-Mons, 1984) in samenwerking met P. Rousseau. Beschermd als monument bij ministerieel besluit van 16/01/2004.",Magere Schorre 54 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58419,Erfgoedobject,Modernistische villa Coin Perdu," Margrietenpad nrs. 2-4/ Arcadelaan. Z.g. ""Coin Perdu"", grote dubbele villa in modernistische vormgeving, bakstenen muren nu witgeschilderd. Afgeronde balkons, platte daken, terras vormt een plateau.",Margrietenpad 2-4 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58490,Erfgoedobject,Villa," Marouxdreef nr. 4. Villa van 1964 n.o.v. F. Vervalcke (Le Zoute) cf. steen in de toegangspilasters. Begroend domein met villa in landelijke stijl cf. witgeschilderde baksteenbouw met deels rieten bedaking. Toegangshekken tussen pilasters. Rechts in weide, witgeschilderde Mariakapel uit dezelfde periode met geprononceerde elementen als steunberen en tuitgevel.",Marouxdreef 4 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58781,Erfgoedobject,Station Knokke," Maurice Lippensplein nr. 25. Station ""Knokke"". Bakstenen gebouwen gelegen ten zuiden van het M. Lippensplein. Hoofdgebouw van 1956, ter vervanging van gebouw uit 1932. De twee dwarsgebouwen dateren van 1932.  Het eerste, voorlopige station van 1926 wordt in 1932 vervangen door een definitief station door ir. G. Duchateau en architect P. Nouille. Het L-vormig gebouw had ontvangsthal, loketten, ma",Maurice Lippensplein 26 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58926,Erfgoedobject,Villa in cottagestijl," Maurice Maeterlincklaan nr. 6. Villa in cottagestijl uit het tweede kwart van de 20ste eeuw. Deels bepleisterde en witgeschilderde baksteenbouw met toepassing van vakwerk in de gevelvelden. Eerder geïnspireerd door Normandische stijl cf. o.m. vakwerk, kleine uitkragende erkertjes. ",Maurice Maeterlincklaan 6 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58573,Erfgoedobject,Rij burgerhuizen," Meerlaan nrs. 19-23. Rij burgerwoningen, naar verluidt gebouwd in 1923. Gekenmerkt door vormgeving geïnspireerd op cottages: baksteenbouw met gecementeerde accenten, vb. in erkers en geveltoppen met pseudo-vakwerk. Deels bewaard schrijnwerk.",Meerlaan 19-23 (Knokke-Heist)
https://id.erfgoed.net/erfgoedobjecten/58574,Erfgoedobject,Rij burgerhuizen,"    Meerlaan nrs. 27-31. Rij burgerwoningen in dezelfde stijl dan nrs.  19-23, gebouwd in 1929-1930. Nr. 27 n.o.v. architect G. Peters (Knokke),  nr. 29 n.o.v. architect J. Heens ? (moeilijk leesbaar op plan) en nr. 31  n.o.v. architect R. Heyneman.  GEMEENTELIJK ARCHIEF KNOKKE-HEIST, Knokke Bouwaanvragen, 1930, nr.  1930, 1929, nr. 1761 en nr. 1779.   ",Meerlaan 27-31 (Knokke-Heist)
